campaign,year,page,platform,media_type,category_l0,category_l1,category_l2,url,content,cost_nzd,views,hours,engagement,description_json,duration_seconds
Organic | Website,2024,NZ Sevens,IG,Short Video,Social,Olympics,Paris 2024,https://www.instagram.com/reel/C9-AmV3y35x/,co-captain risi pouri-lane spoke to media when the team arrived in paris about the special group of players that will take the field at stade de france. #paris2024 | #rugbysevens | #wearethenzteam,,29746.0,41.9806,1351.0,"{""play_by_play"": ""Yeah, so our core touched on earlier, we've got a mix of the young ones, so we've got Jazzy, Mahina Paul, Jorja Miller, Tysha Ikenasio, not necessarily a young one, but always brings the energy. And then we have the likes of Portia Woodman-Wickliffe, Theresa Fitzpatrick, Sarah, obviously, and they bring a lot of knowledge and experience as well, so we've got a good balance in our group and we're a tight group as well as always. Always a lot of jokes going around and cards being played, but no, it's been awesome."", ""content_theme"": [""player story""], ""format_access"": [""interview""], ""people"": [""jazmin felix-hotham"", ""mahina paul"", ""jorja miller"", ""tysha ikenasio"", ""portia woodman-wickliffe"", ""theresa fitzpatrick"", ""sarah hirini"", ""new zealand women's national rugby sevens team""], ""brands"": [""peak""], ""event"": [""olympics"", ""sevens"", ""hsbc svns""], ""tone"": [""lighthearted"", ""wholesome""], ""context"": [""press conference""], ""overall_team"": [""women""], ""audio_format"": [""voice""]}",34.59773242630386
Organic | Website,2025,NZ Sevens,IG,Short Video,Social,Teams Promo,HSBC SVNS,https://www.instagram.com/reel/DFJXpMthuK1/,daniel ricciardo was a real one for this 🥵😂 #allblacks7s | #persvns | @danielricciardo,,78688.0,89.0819,2921.0,"{""play_by_play"": ""A male All Blacks Sevens player sits on the grass, hot and exhausted after training in 40\u00b0C heat, speaking into a handheld microphone. The video cuts through several male All Blacks Sevens players on the training field, each giving brief, lighthearted reactions to the extreme heat into the microphone before walking away."", ""content_theme"": [""training"", ""challenges""], ""format_access"": [""behind-the-scenes"", ""candid clip"", ""interview""], ""people"": [""all blacks sevens team""], ""brands"": [""adidas"", ""ineos""], ""event"": [""sevens"", ""all blacks"", ""hsbc svns""], ""tone"": [""humour"", ""lighthearted""], ""context"": [""tour""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",11.667
Organic | Website,2025,NZ Sevens,IG,Short Video,Social,Teams Promo,HSBC SVNS,https://www.instagram.com/reel/DGNSO4-SYmA/,davis set for svns debut 🤩 at the @globalyouth7s maia davis gave us all a glimpse of what she’ll bring on the @svnsseries stage. keep an eye out for her potential debut this weekend in vancouver! #blackferns7s | #hsbcsvnsvan,,126709.0,401.4628,8316.0,"{""play_by_play"": ""A highlight montage of female rugby player Maia Davis in a black New Zealand kit making several powerful runs, breaking through defensive lines, offloading under pressure, and scoring tries during match play with background commentary and music."", ""content_theme"": [""run"", ""try"", ""tackle"", ""rugby_skills""], ""format_access"": [""highlight"", ""montage""], ""people"": [""maia davis""], ""brands"": [""adidas""], ""event"": [""sevens""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""women"", ""youth""], ""audio_format"": [""voice"", ""song""]}",45.3471201814059
Organic | Website,2025,NZ Sevens,IG,Short Video,Social,Teams Promo,HSBC SVNS,https://www.instagram.com/reel/DFMORYGSGhv/,day ☝🏽 on ways! #allblacks7s | #persvns,,47263.0,48.6981,1493.0,"{""play_by_play"": ""Members of the All Blacks Sevens team arrive at the venue wearing black training gear and carrying luggage. The players walk into the facility, smile at the camera, and prepare for practice. The video cuts to the field where the male players engage in training drills, practicing passing, kicking, and running across the grass pitch under the sun."", ""content_theme"": [""training"", ""rugby_skills"", ""kick"", ""run""], ""format_access"": [""behind-the-scenes"", ""montage""], ""people"": [""all blacks sevens""], ""brands"": [""adidas"", ""ineos"", ""altrad"", ""gilbert""], ""event"": [""hsbc svns"", ""sevens"", ""all blacks""], ""tone"": [""lighthearted"", ""excitement""], ""context"": [""pre-match"", ""tour""], ""overall_team"": [""men""], ""audio_format"": [""song""]}",30.741768707482994
Organic | Website,2025,NZ Sevens,IG,Short Video,Social,WIP,HSBC SVNS,https://www.instagram.com/reel/DFH50CqyWLF/,"dear world 🌏 we aren’t the same, we swear. behold the proof 😂 sincerely, aussies & kiwis #persvns",,181105.0,678.0705,11155.0,"{""play_by_play"": ""New Zealand and Australian Rugby Sevens players stand together outside near the waterfront comparing vocabulary differences between New Zealand and Australia:\n- New Zealand female player: 'Kia ora wh\u0101nau, we're here with the Aussie Sevens team. A PSA to the world: We are different countries and we call things different things. For example...'\n- Image of duvet/doona: Australian players call it 'Doona', New Zealand player calls it 'Duvet'.\n- Image of weed trimmer: Australian player calls it 'Whipper snipper', New Zealand player calls it 'Weed eater'.\n- Image of convenience store: New Zealand player calls it 'A dairy', Australian players call it 'Corner shop'.\n- Image of sweet potato: Australian player calls it 'Sweet potato', New Zealand player calls it 'K\u016bmara'.\n- Image of knitted sweater: Australian player calls it 'Sweater, a jumper', New Zealand player calls it 'Jersey'.\n- Image of cooler box: Australian player calls it 'Esky', New Zealand player calls it 'Chilly bin'.\n- Image of soccer ball: Australian player calls it 'Soccer', New Zealand player calls it 'Football'.\n- Image of gas station: Australian players call it 'Servo', New Zealand player calls it 'Petrol station'.\n- Image of flip flops: Australian player calls them 'Thongs', New Zealand player calls them 'Jandals'.\n- Image of popsicle: Australian player calls it 'An icy pole', New Zealand player calls it 'Ice block'.\n- New Zealand female player: 'Same same, but very different.'"", ""content_theme"": [""non rugby related"", ""rivalry""], ""format_access"": [""candid clip"", ""promotion""], ""people"": [""australia rugby sevens team"", ""new zealand rugby sevens team""], ""brands"": [""adidas"", ""altrad"", ""asics"", ""isps handa""], ""event"": [""hsbc svns"", ""sevens""], ""tone"": [""humour"", ""lighthearted"", ""wholesome""], ""context"": [""tour""], ""overall_team"": [""men"", ""women""], ""audio_format"": [""voice"", ""song""]}",63.99274376417234
Organic | Website,2025,NZ Sevens,IG,Short Video,Social,Teams Promo,HSBC SVNS,https://www.instagram.com/reel/DGWcYgJzNVE/,"easy as you like for @lewiormond 🙋🏽‍♂️ former all black sevens and all blacks legend, mils muliaina well impressed in the commentary box #allblacks7s | #svnsvan",,60472.0,88.8289,2488.0,"{""play_by_play"": ""A restart kick during a rugby sevens match in Vancouver is contested high in the air. A New Zealand player in black (#13) makes an impressive one-handed catch above the jumping South African defenders, lands cleanly, and takes a hard tackle as commentators praise the exceptional athleticism shown on the play."", ""content_theme"": [""rugby_skills"", ""kick""], ""format_access"": [""highlight""], ""people"": [""lewis ormond"", ""new zealand sevens"", ""south africa sevens""], ""brands"": [""hsbc"", ""svns"", ""ineos""], ""event"": [""hsbc svns"", ""sevens""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",20.316009070294786
Organic | Website,2024,NZ Sevens,IG,Short Video,Social,Teams Promo,All Blacks,https://www.instagram.com/reel/DCUbTIYyHr4/,"end of an era 🥹 thank you, #216 #allblacks7s | @scott_curry",,21145.0,29.9248,1261.0,"{""play_by_play"": ""The video opens with a montage of New Zealand All Blacks Sevens player Scott Curry running, scoring tries, and celebrating on the field. Commentary plays alongside background music highlighting key moments from his career, including his 50th tournament, powerful runs, diving tries, decisive tackles, and performing the haka shirtless with his teammates. The montage concludes with emotional post-match hugs and a final title screen displaying the All Blacks Sevens logo and the message 'THANK YOU, #216'."", ""content_theme"": [""player story"", ""try"", ""tackle"", ""celebration"", ""haka"", ""run"", ""rugby_skills""], ""format_access"": [""montage"", ""highlight"", ""archive""], ""people"": [""scott curry"", ""all blacks sevens""], ""brands"": [""adidas"", ""altrad"", ""aig"", ""hsbc"", ""capgemini"", ""dhl""], ""event"": [""hsbc svns"", ""sevens"", ""all blacks""], ""tone"": [""pride"", ""nostalgia"", ""excitement""], ""context"": [""match day"", ""post-match""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""song""]}",107.87845804988662
Organic | Website,2024,NZ Sevens,IG,Short Video,Social,Olympics,Paris 2024,https://www.instagram.com/reel/C9DmRLVSB3Q/,fair exchange from these future superstars ✍🏼☺️ @frying_bacon #allblacks7s | #paris2024,,38475.0,30.6726,1264.0,"{""play_by_play"": ""Text on screen reads: 'When you ask rugby sevens legend Tim Mikkelson for his autograph.. ..and it turns out he really wants yours too \ud83e\udd79'. Tim Mikkelson signs an autograph on a young fan's shirt, then extends his own arm so the children can sign their names on his forearm. A young girl finishes signing his arm and runs off excitedly."", ""content_theme"": [""player story""], ""format_access"": [""candid clip""], ""people"": [""tim mikkelson""], ""brands"": [""adidas""], ""event"": [""sevens""], ""tone"": [""wholesome"", ""lighthearted""], ""context"": [""off-season""], ""overall_team"": [""men""], ""audio_format"": [""song""]}",17.50639455782313
Organic | Website,2024,NZ Sevens,IG,Short Video,Social,Teams Promo,Black Ferns,https://www.instagram.com/reel/DCL1FuNSwBY/,"farewell to five of the greats 🫡 starting monday we celebrate tim mikkelson, portia woodman-wickliffe, scott curry, tyla king and sam dickson after they called time on their incredible sevens careers this season. #allblacks7s | #blackferns7s",,50264.0,65.2445,2657.0,"{""play_by_play"": ""The video opens with footage of New Zealand Sevens players hugging inside a changing room with the text overlay 'FIVE LEGENDS'. It cuts to highlights of legendary Black Ferns Sevens and All Blacks Sevens players in action on the field. Commentary highlights Tim Mikkelson running and kicking the ball, Portia Woodman-Wickliffe sprinting past defenders to score a try, Scott Curry breaking through tackles, Tyla King celebrating a try, and Sam Dickson diving over the line. The video concludes with a schedule declaring 'FIVE DAYS TO SAY FAREWELL', listing Mikkelson on Monday, Woodman Wickliffe on Tuesday, Curry on Wednesday, King on Thursday, and Dickson on Friday, ending with Tyla King blowing a kiss to the camera."", ""content_theme"": [""try"", ""celebration"", ""run"", ""player story""], ""format_access"": [""montage"", ""highlight"", ""promotion""], ""people"": [""tim mikkelson"", ""portia woodman-wickliffe"", ""scott curry"", ""tyla king"", ""sam dickson"", ""all blacks sevens"", ""black ferns sevens""], ""brands"": [""adidas"", ""altrad"", ""hsbc"", ""rugbypass""], ""event"": [""sevens"", ""hsbc svns"", ""all blacks""], ""tone"": [""pride"", ""nostalgia"", ""excitement""], ""context"": [""match day"", ""announcement"", ""changing room""], ""overall_team"": [""women"", ""men""], ""audio_format"": [""song"", ""voice""]}",36.01269841269841
Organic | Website,2024,NZ Sevens,IG,Short Video,Social,Teams Promo,HSBC SVNS,https://www.instagram.com/reel/DDVedUNhyNi/,feeling all the aroha in the welcome back to our home away from home 🖤 south africa you truly are something else 🙏🏽 #blackferns7s | #cptsvns,,84592.0,166.404,5299.0,"{""play_by_play"": ""Hotel staff members gather in a hotel lobby to welcome the New Zealand Women's Sevens team with traditional singing and dancing. The players, wearing black team gear and medals around their necks, join in by clapping and singing along. A few staff members move closer to dance alongside the players, creating a joyful, celebratory atmosphere. At the end, the crowd applauds as a player holding an acoustic guitar smiles warmly at the camera."", ""content_theme"": [""celebration""], ""format_access"": [""behind-the-scenes"", ""candid clip""], ""people"": [""new zealand rugby team""], ""brands"": [""adidas""], ""event"": [""sevens""], ""tone"": [""wholesome"", ""excitement"", ""lighthearted""], ""context"": [""travel"", ""tour""], ""overall_team"": [""women""], ""audio_format"": [""song""]}",67.91691609977325
Organic | Website,2025,NZ Sevens,IG,Short Video,Social,Teams Promo,HSBC SVNS,https://www.instagram.com/reel/DFMbstUyv3U/,"first carry, first try for frank!🔥 #allblacks7s | #svnsper",,117049.0,302.1641,5274.0,"{""play_by_play"": ""A male New Zealand Sevens player tackles a Kenyan player into touch from the kickoff at HSBC SVNS Perth. New Zealand regains possession and attacks down the right wing, with captain Dylan Collier offloading a pass to Filipe Vaihu. Vaihu cuts inside and scores a try under 30 seconds into the match. He then prepares the ball on the turf for the conversion kick while commentators discuss the physical start and hot conditions."", ""content_theme"": [""try"", ""tackle"", ""run""], ""format_access"": [""highlight""], ""people"": [""new zealand rugby team"", ""filipe vaihu"", ""dylan collier""], ""brands"": [""hsbc"", ""altrad"", ""adidas"", ""red bull""], ""event"": [""hsbc svns"", ""sevens"", ""all blacks""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",38.868752834467124
